date,year,tour,tournament,surface,round,winner,loser,side,model_prob,b365_odds,ev,kelly_f,stake,won,pnl
2022-01-22,2022,ATP,ausopen,hard,3rd Round,Fritz T,Bautista Agut R,winner,0.5412,2.26,0.2232,0.0443,15.0,1,18.9
2022-01-22,2022,WTA,ausopen,hard,3rd Round,Cirstea S,Pavlyuchenkova A,winner,0.3855,2.78,0.0717,0.0101,7.45,1,13.27
2022-01-23,2022,ATP,ausopen,hard,4th Round,Berrettini M,Carreno Busta P,loser,0.4534,3.01,0.3649,0.0454,15.0,0,-15.0
2022-01-23,2022,WTA,ausopen,hard,4th Round,Keys M,Badosa P,winner,0.4397,2.71,0.1915,0.028,14.5,1,24.79
2022-01-23,2022,WTA,ausopen,hard,4th Round,Krejcikova B,Azarenka V,winner,0.4142,2.91,0.2052,0.0269,15.0,1,28.65
2022-01-23,2022,WTA,ausopen,hard,4th Round,Pegula J,Sakkari M,winner,0.4219,3.1,0.3078,0.0366,15.0,1,31.5
2022-01-23,2022,ATP,ausopen,hard,4th Round,Shapovalov D,Zverev A,loser,0.8037,1.29,0.0367,0.0317,5.4,0,-5.4
2022-01-24,2022,ATP,ausopen,hard,4th Round,Tsitsipas S,Fritz T,loser,0.4937,2.7,0.3329,0.049,15.0,0,-15.0
2022-01-24,2022,WTA,ausopen,hard,4th Round,Collins D,Mertens E,loser,0.5032,2.35,0.1826,0.0338,13.97,0,-13.97
2022-01-25,2022,ATP,ausopen,hard,Quarterfinals,Nadal R,Shapovalov D,winner,0.744,1.4,0.0416,0.026,5.68,1,2.27
2022-01-25,2022,WTA,ausopen,hard,Quarterfinals,Keys M,Krejcikova B,loser,0.5746,1.84,0.0572,0.017,6.6,0,-6.6
2022-01-25,2022,ATP,ausopen,hard,Quarterfinals,Berrettini M,Monfils G,loser,0.4636,2.56,0.1869,0.03,14.23,0,-14.23
2022-01-26,2022,WTA,ausopen,hard,Quarterfinals,Collins D,Cornet A,loser,0.3914,3.32,0.2996,0.0323,15.0,0,-15.0
2022-01-26,2022,ATP,ausopen,hard,Quarterfinals,Tsitsipas S,Sinner J,winner,0.4618,2.34,0.0806,0.015,7.98,1,10.69
2022-01-27,2022,WTA,ausopen,hard,Semifinals,Collins D,Swiatek I,winner,0.4571,2.47,0.129,0.0219,10.82,1,15.91
2022-01-28,2022,ATP,ausopen,hard,Semifinals,Nadal R,Berrettini M,loser,0.3549,3.34,0.1855,0.0198,14.14,0,-14.14
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Kubler J,Kudla D,loser,0.4642,2.75,0.2765,0.0395,15.0,0,-15.0
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Ugo Carabelli C,Karatsev A,winner,0.4838,2.43,0.1756,0.0307,13.57,1,19.4
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Fognini F,Popyrin A,loser,0.4246,2.64,0.121,0.0184,10.35,0,-10.35
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Cuevas P,Brooksby J,winner,0.3766,3.38,0.2728,0.0287,15.0,1,35.7
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Isner J,Halys Q,winner,0.7009,1.64,0.1495,0.0584,12.03,1,7.7
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Coric B,Taberner C,loser,0.5143,2.1,0.08,0.0182,7.94,0,-7.94
2022-05-22,2022,ATP,frenchopen,clay,1st Round,Dellien H,Thiem D,loser,0.6937,2.0,0.3874,0.0968,15.0,0,-15.0
2022-05-22,2022,WTA,frenchopen,clay,1st Round,Teichmann J,Pera B,loser,0.3746,3.2,0.1986,0.0226,14.92,0,-14.92
2022-05-22,2022,WTA,frenchopen,clay,1st Round,Kanepi K,Muguruza G,loser,0.5448,1.91,0.0405,0.0111,5.62,0,-5.62
2022-05-22,2022,WTA,frenchopen,clay,1st Round,Danilovic O,Galfi D,winner,0.4961,2.3,0.141,0.0271,11.53,1,14.99
2022-05-23,2022,WTA,frenchopen,clay,1st Round,Petkovic A,Dodin O,loser,0.4755,2.21,0.0508,0.0105,6.22,0,-6.22
2022-05-23,2022,ATP,frenchopen,clay,1st Round,Mcdonald M,Agamenone F,loser,0.4995,2.5,0.2489,0.0415,15.0,0,-15.0
2022-05-23,2022,ATP,frenchopen,clay,1st Round,Evans D,Cerundolo F,loser,0.5548,2.0,0.1095,0.0274,9.68,0,-9.68
2022-05-23,2022,ATP,frenchopen,clay,1st Round,Moutet C,Wawrinka S,loser,0.6444,1.74,0.1212,0.041,10.37,0,-10.37
2022-05-23,2022,ATP,frenchopen,clay,1st Round,Nakashima B,Majchrzak K,winner,0.5471,2.19,0.1981,0.0416,14.89,1,17.72
2022-05-23,2022,ATP,frenchopen,clay,1st Round,Gojo B,Giannessi A,loser,0.4734,2.34,0.1077,0.0201,9.57,0,-9.57
2022-05-23,2022,WTA,frenchopen,clay,1st Round,Anisimova A,Osaka N,loser,0.4329,2.85,0.2337,0.0316,15.0,0,-15.0
2022-05-23,2022,WTA,frenchopen,clay,1st Round,Zheng Q,Zanevska M,loser,0.57,2.34,0.3338,0.0623,15.0,0,-15.0
2022-05-23,2022,WTA,frenchopen,clay,1st Round,Kvitova P,Bondar A,loser,0.4792,2.28,0.0927,0.0181,8.69,0,-8.69
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Ivashka I,Paire B,loser,0.365,2.83,0.0328,0.0045,5.17,0,-5.17
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Johnson S,Vesely J,winner,0.5651,2.35,0.328,0.0607,15.0,1,20.25
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Kolar Z,Pouille L,winner,0.5784,1.91,0.1047,0.0288,9.39,1,8.55
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Tiafoe F,Bonzi B,loser,0.4694,2.53,0.1875,0.0306,14.26,0,-14.26
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Delbonis F,Mannarino A,loser,0.3999,3.35,0.3395,0.0361,15.0,0,-15.0
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Goffin D,Lehecka J,loser,0.3685,3.6,0.3265,0.0314,15.0,0,-15.0
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Gasquet R,Harris L,loser,0.4308,2.78,0.1976,0.0277,14.86,0,-14.86
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Molcan A,Coria F,loser,0.4496,2.85,0.2814,0.038,15.0,0,-15.0
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Bublik A,Rinderknech A,winner,0.441,2.8,0.2347,0.0326,15.0,1,27.0
2022-05-24,2022,ATP,frenchopen,clay,1st Round,Rune H,Shapovalov D,winner,0.5207,2.3,0.1977,0.038,14.87,1,19.33
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Garcia C,Townsend T,winner,0.5343,2.5,0.3357,0.0559,15.0,1,22.5
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Krunic A,Rakhimova K,loser,0.4805,2.65,0.2734,0.0414,15.0,0,-15.0
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Keys M,Kalinskaya A,loser,0.3843,3.4,0.3065,0.0319,15.0,0,-15.0
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Rogers S,Martincova T,loser,0.4863,2.15,0.0456,0.0099,5.92,0,-5.92
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Sherif M,Kostyuk M,loser,0.5677,1.98,0.124,0.0316,10.53,0,-10.53
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Giorgi C,Zhang S,loser,0.4881,2.35,0.1469,0.0272,11.88,0,-11.88
2022-05-24,2022,WTA,frenchopen,clay,1st Round,Zidansek T,Liu C,winner,0.5459,2.07,0.13,0.0304,10.89,1,11.65
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Stephens S,Cirstea S,winner,0.479,2.7,0.2932,0.0431,15.0,1,25.5
2022-05-25,2022,ATP,frenchopen,clay,2nd Round,Schwartzman D,Munar J,winner,0.7455,1.41,0.0511,0.0312,6.24,1,2.56
2022-05-25,2022,ATP,frenchopen,clay,2nd Round,Zapata Miralles B,Fritz T,loser,0.7119,1.51,0.075,0.0368,7.65,0,-7.65
2022-05-25,2022,ATP,frenchopen,clay,2nd Round,Khachanov K,Dellien H,winner,0.705,1.5,0.0575,0.0288,6.62,1,3.31
2022-05-25,2022,ATP,frenchopen,clay,2nd Round,Van De Zandschulp B,Fognini F,loser,0.4514,2.6,0.1737,0.0271,13.45,0,-13.45
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Trevisan M,Linette M,winner,0.5337,2.02,0.0781,0.0191,7.83,1,7.99
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Kanepi K,Haddad Maia B,loser,0.4472,2.35,0.0509,0.0094,6.23,0,-6.23
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Bencic B,Andreescu B,loser,0.4597,2.55,0.1721,0.0278,13.36,0,-13.36
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Muchova K,Sakkari M,winner,0.3518,3.15,0.1082,0.0126,9.6,1,20.64
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Mertens E,Bouzkova M,winner,0.6393,1.95,0.2467,0.0649,15.0,1,14.25
2022-05-25,2022,WTA,frenchopen,clay,2nd Round,Sasnovich A,Raducanu E,loser,0.5425,2.19,0.1881,0.0395,14.3,0,-14.3
2022-05-25,2022,ATP,frenchopen,clay,2nd Round,Korda S,Gasquet R,loser,0.4492,3.1,0.3927,0.0467,15.0,0,-15.0
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Simon G,Johnson S,winner,0.3916,2.86,0.12,0.0161,10.3,1,19.15
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Garin C,Ivashka I,loser,0.4008,2.8,0.1221,0.017,10.42,0,-10.42
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Mcdonald M,Basilashvili N,winner,0.4966,2.78,0.3804,0.0534,15.0,1,26.7
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Sonego L,Sousa J,loser,0.3692,3.21,0.185,0.0209,14.12,0,-14.12
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Cilic M,Fucsovics M,loser,0.4535,2.9,0.3151,0.0415,15.0,0,-15.0
2022-05-26,2022,ATP,frenchopen,clay,2nd Round,Gaston H,Cachin P,winner,0.534,2.14,0.1428,0.0313,11.63,1,13.26
2022-05-26,2022,WTA,frenchopen,clay,2nd Round,Cornet A,Ostapenko J,winner,0.404,2.78,0.1233,0.0173,10.49,1,18.66
2022-05-26,2022,WTA,frenchopen,clay,2nd Round,Pegula J,Kalinina A,loser,0.4046,2.75,0.1126,0.0161,9.86,0,-9.86
2022-05-26,2022,WTA,frenchopen,clay,2nd Round,Kudermetova V,Krunic A,loser,0.3537,3.82,0.3512,0.0311,15.0,0,-15.0
2022-05-26,2022,WTA,frenchopen,clay,2nd Round,Keys M,Garcia C,loser,0.4137,2.8,0.1583,0.022,12.55,0,-12.55
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Mertens E,Gracheva V,loser,0.3536,3.2,0.1315,0.0149,10.97,0,-10.97
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Trevisan M,Saville D,loser,0.4388,2.46,0.0795,0.0136,7.91,0,-7.91
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Sasnovich A,Kerber A,loser,0.5359,2.0,0.0717,0.0179,7.46,0,-7.46
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Anisimova A,Muchova K,loser,0.3794,3.36,0.2747,0.0291,15.0,0,-15.0
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Gauff C,Kanepi K,winner,0.6453,1.64,0.0584,0.0228,6.67,1,4.27
2022-05-27,2022,ATP,frenchopen,clay,3rd Round,Schwartzman D,Dimitrov G,winner,0.5281,2.6,0.373,0.0583,15.0,1,24.0
2022-05-27,2022,WTA,frenchopen,clay,3rd Round,Teichmann J,Azarenka V,loser,0.5825,1.97,0.1476,0.038,11.92,0,-11.92
2022-05-27,2022,ATP,frenchopen,clay,3rd Round,Khachanov K,Norrie C,winner,0.3787,2.78,0.0527,0.0074,6.33,1,11.28
2022-05-27,2022,ATP,frenchopen,clay,3rd Round,Zapata Miralles B,Isner J,loser,0.7011,1.71,0.1988,0.07,14.93,0,-14.93
2022-05-28,2022,ATP,frenchopen,clay,3rd Round,Medvedev D,Kecmanovic M,loser,0.455,2.4,0.0919,0.0164,8.64,0,-8.64
2022-05-28,2022,ATP,frenchopen,clay,3rd Round,Hurkacz H,Goffin D,loser,0.5111,2.4,0.2265,0.0405,15.0,0,-15.0
2022-05-28,2022,WTA,frenchopen,clay,3rd Round,Zheng Q,Cornet A,loser,0.4803,2.33,0.1191,0.0224,10.24,0,-10.24
2022-05-28,2022,WTA,frenchopen,clay,3rd Round,Keys M,Rybakina E,winner,0.4598,2.86,0.3151,0.0423,15.0,1,27.9
2022-05-28,2022,WTA,frenchopen,clay,2nd Round,Zidansek T,Sherif M,winner,0.5992,1.76,0.0545,0.0179,6.44,1,4.9
2022-05-29,2022,WTA,frenchopen,clay,4th Round,Trevisan M,Sasnovich A,winner,0.5529,2.18,0.2053,0.0435,15.0,1,17.7
2022-05-30,2022,ATP,frenchopen,clay,4th Round,Ruud C,Hurkacz H,winner,0.7399,1.66,0.2282,0.0864,15.0,1,9.9
2022-05-30,2022,ATP,frenchopen,clay,4th Round,Rune H,Tsitsipas S,loser,0.8308,1.27,0.0551,0.051,6.48,0,-6.48
2022-05-30,2022,WTA,frenchopen,clay,4th Round,Kudermetova V,Keys M,winner,0.5204,2.26,0.1761,0.0349,13.6,1,17.13
2022-05-30,2022,ATP,frenchopen,clay,4th Round,Rublev A,Sinner J,loser,0.5357,2.1,0.1249,0.0284,10.58,0,-10.58
2022-05-31,2022,ATP,frenchopen,clay,Quarterfinals,Nadal R,Djokovic N,winner,0.4276,3.1,0.3257,0.0388,15.0,1,31.5
2022-05-31,2022,WTA,frenchopen,clay,Quarterfinals,Gauff C,Stephens S,loser,0.4174,2.82,0.177,0.0243,13.65,0,-13.65
2022-06-01,2022,ATP,frenchopen,clay,Quarterfinals,Cilic M,Rublev A,loser,0.6124,1.8,0.1022,0.032,9.25,0,-9.25
2022-06-01,2022,ATP,frenchopen,clay,Quarterfinals,Ruud C,Rune H,winner,0.733,1.5,0.0995,0.0497,9.09,1,4.54
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Kokkinakis T,Majchrzak K,winner,0.5311,2.17,0.1526,0.0326,12.21,1,14.29
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Bublik A,Fucsovics M,loser,0.5002,2.66,0.3306,0.0498,15.0,0,-15.0
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Kecmanovic M,Millman J,loser,0.4359,3.13,0.3642,0.0428,15.0,0,-15.0
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Munar J,Monteiro T,winner,0.4321,2.4,0.0371,0.0066,5.42,1,7.58
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Tabilo A,Djere L,winner,0.4636,3.0,0.3908,0.0488,15.0,1,30.0
2022-06-27,2022,ATP,wimbledon,grass,1st Round,Marterer M,Bedene A,winner,0.4842,2.13,0.0313,0.0069,5.08,1,5.74
2022-06-27,2022,WTA,wimbledon,grass,1st Round,Hontama M,Tauson C,winner,0.4885,2.5,0.2212,0.0369,15.0,1,22.5
2022-06-27,2022,WTA,wimbledon,grass,1st Round,Cocciaretto E,Trevisan M,winner,0.4509,2.7,0.2174,0.032,15.0,1,25.5
2022-06-27,2022,WTA,wimbledon,grass,1st Round,Raducanu E,Van Uytvanck A,winner,0.5195,2.49,0.2936,0.0493,15.0,1,22.35
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Ymer M,Altmaier D,winner,0.568,1.91,0.0848,0.0233,8.23,1,7.49
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Brooksby J,Kukushkin M,loser,0.4012,3.1,0.2438,0.029,15.0,0,-15.0
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Garin C,Ymer E,loser,0.4411,2.71,0.1954,0.0286,14.73,0,-14.73
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Gasquet R,Sousa J,loser,0.4053,2.85,0.1552,0.021,12.36,0,-12.36
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Baez S,Daniel T,winner,0.5621,1.92,0.0791,0.0215,7.89,1,7.26
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Goffin D,Albot R,winner,0.6503,1.6,0.0404,0.0168,5.61,1,3.37
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Davis L,Brengle M,loser,0.5096,2.2,0.1212,0.0252,10.36,0,-10.36
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Bara I,Paquet C,winner,0.4931,2.26,0.1144,0.0227,9.97,1,12.56
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Bogdan A,Yastremska D,winner,0.4145,2.73,0.1316,0.019,10.98,1,18.99
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Tomljanovic A,Teichmann J,winner,0.6405,1.67,0.0696,0.026,7.33,1,4.91
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Cornet A,Putintseva Y,loser,0.4654,2.4,0.1169,0.0209,10.11,0,-10.11
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Liu C,Parrizas Diaz N,loser,0.5207,2.35,0.2236,0.0414,15.0,0,-15.0
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Golubic V,Petkovic A,loser,0.4323,2.55,0.1024,0.0165,9.26,0,-9.26
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Wickmayer Y,Zhu L,loser,0.4641,2.6,0.2067,0.0323,15.0,0,-15.0
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Buzarnescu M,Schunk N,winner,0.4269,2.55,0.0885,0.0143,8.44,1,13.08
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Tomova V,Saville D,winner,0.477,2.71,0.2927,0.0428,15.0,1,25.65
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Giron M,Rune H,loser,0.512,2.29,0.1724,0.0334,13.38,0,-13.38
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Sonego L,Kudla D,winner,0.5787,2.0,0.1575,0.0394,12.5,1,12.5
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Martic P,Rogers S,winner,0.4745,2.6,0.2336,0.0365,15.0,1,24.0
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Tan H,Williams S,winner,0.3554,3.75,0.3326,0.0302,15.0,1,41.25
2022-06-28,2022,ATP,wimbledon,grass,1st Round,Broady L,Klein L,loser,0.5279,2.28,0.2036,0.0398,15.0,0,-15.0
2022-06-28,2022,WTA,wimbledon,grass,1st Round,Zheng Q,Stephens S,winner,0.4743,2.29,0.0862,0.0167,8.3,1,10.71
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Paul T,Mannarino A,loser,0.5047,2.5,0.2618,0.0436,15.0,0,-15.0
2022-06-29,2022,WTA,wimbledon,grass,2nd Round,Juvan K,Galfi D,loser,0.4532,2.9,0.3144,0.0414,15.0,0,-15.0
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Goffin D,Baez S,loser,0.4518,2.75,0.2424,0.0346,15.0,0,-15.0
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Johnson S,Peniston R,loser,0.5691,1.84,0.0472,0.014,6.01,0,-6.01
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Humbert U,Ruud C,winner,0.4381,2.5,0.0952,0.0159,8.84,1,13.26
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Basilashvili N,Halys Q,loser,0.4554,2.3,0.0473,0.0091,6.02,0,-6.02
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Vesely J,Davidovich Fokina A,winner,0.4592,2.51,0.1527,0.0253,12.22,1,18.45
2022-06-29,2022,ATP,wimbledon,grass,2nd Round,Van Rijthoven T,Opelka R,winner,0.5989,1.83,0.096,0.0289,8.88,1,7.37
2022-06-29,2022,WTA,wimbledon,grass,2nd Round,Garcia C,Raducanu E,winner,0.4835,2.35,0.1362,0.0252,11.25,1,15.18
2022-06-29,2022,WTA,wimbledon,grass,2nd Round,Niemeier J,Kontaveit A,winner,0.3901,2.9,0.1313,0.0173,10.96,1,20.82
2022-06-29,2022,WTA,wimbledon,grass,2nd Round,Zhang S,Kostyuk M,winner,0.5597,2.05,0.1473,0.0351,11.9,1,12.5
2022-06-29,2022,WTA,wimbledon,grass,2nd Round,Parry D,Hontama M,loser,0.5128,2.49,0.277,0.0465,15.0,0,-15.0
2022-06-30,2022,ATP,wimbledon,grass,2nd Round,Broady L,Schwartzman D,winner,0.382,3.5,0.337,0.0337,15.0,1,37.5
2022-06-30,2022,ATP,wimbledon,grass,2nd Round,Nakashima B,Shapovalov D,winner,0.4641,2.4,0.1139,0.0203,9.94,1,13.91
2022-06-30,2022,ATP,wimbledon,grass,2nd Round,Gasquet R,Mcdonald M,winner,0.5149,2.49,0.282,0.0473,15.0,1,22.35
2022-06-30,2022,ATP,wimbledon,grass,2nd Round,Brooksby J,Bonzi B,winner,0.5058,2.52,0.2745,0.0452,15.0,1,22.8
2022-06-30,2022,WTA,wimbledon,grass,2nd Round,Cornet A,Liu C,loser,0.4311,2.68,0.1553,0.0231,12.37,0,-12.37
2022-06-30,2022,WTA,wimbledon,grass,2nd Round,Zheng Q,Minnen G,loser,0.4387,2.55,0.1187,0.0191,10.22,0,-10.22
2022-06-30,2022,WTA,wimbledon,grass,2nd Round,Rybakina E,Andreescu B,winner,0.5268,2.3,0.2116,0.0407,15.0,1,19.5
2022-06-30,2022,WTA,wimbledon,grass,2nd Round,Watson H,Wang Q,winner,0.4418,2.6,0.1488,0.0232,11.99,1,19.18
2022-06-30,2022,ATP,wimbledon,grass,2nd Round,De Minaur A,Draper J,loser,0.4821,2.71,0.3065,0.0448,15.0,0,-15.0
2022-06-30,2022,WTA,wimbledon,grass,2nd Round,Krejcikova B,Golubic V,loser,0.443,2.57,0.1386,0.0221,11.39,0,-11.39
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Paul T,Vesely J,loser,0.456,3.0,0.368,0.046,15.0,0,-15.0
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Goffin D,Humbert U,loser,0.4393,2.42,0.0632,0.0111,6.95,0,-6.95
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Van Rijthoven T,Basilashvili N,loser,0.4266,3.1,0.3225,0.0384,15.0,0,-15.0
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Tiafoe F,Bublik A,loser,0.5871,1.84,0.0803,0.0239,7.96,0,-7.96
2022-07-01,2022,ATP,wimbledon,grass,2nd Round,Kubler J,Novak D,loser,0.4374,2.93,0.2817,0.0365,15.0,0,-15.0
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Sinner J,Isner J,loser,0.4733,2.46,0.1644,0.0282,12.91,0,-12.91
2022-07-01,2022,ATP,wimbledon,grass,2nd Round,Sock J,Cressy M,winner,0.4599,2.95,0.3567,0.0457,15.0,1,29.25
2022-07-01,2022,WTA,wimbledon,grass,3rd Round,Watson H,Juvan K,winner,0.3838,2.85,0.0939,0.0127,8.76,1,16.2
2022-07-01,2022,WTA,wimbledon,grass,3rd Round,Niemeier J,Tsurenko L,loser,0.5127,2.51,0.287,0.0475,15.0,0,-15.0
2022-07-01,2022,WTA,wimbledon,grass,3rd Round,Garcia C,Zhang S,loser,0.5306,2.25,0.1937,0.0387,14.63,0,-14.63
2022-07-01,2022,ATP,wimbledon,grass,3rd Round,Norrie C,Johnson S,loser,0.3708,3.76,0.3943,0.0357,15.0,0,-15.0
2022-07-02,2022,WTA,wimbledon,grass,3rd Round,Rybakina E,Zheng Q,winner,0.6886,1.57,0.0811,0.0356,8.0,1,4.56
2022-07-02,2022,ATP,wimbledon,grass,3rd Round,Kubler J,Sock J,winner,0.4617,2.55,0.1772,0.0286,13.66,1,21.18
2022-07-02,2022,WTA,wimbledon,grass,3rd Round,Martic P,Pegula J,winner,0.4086,3.2,0.3075,0.0349,15.0,1,33.0
2022-07-02,2022,WTA,wimbledon,grass,3rd Round,Badosa P,Kvitova P,winner,0.4774,2.4,0.1457,0.026,11.81,1,16.53
2022-07-02,2022,WTA,wimbledon,grass,3rd Round,Tomljanovic A,Krejcikova B,winner,0.5032,2.25,0.1323,0.0265,11.02,1,13.77
2022-07-02,2022,WTA,wimbledon,grass,3rd Round,Anisimova A,Gauff C,winner,0.4198,3.3,0.3854,0.0419,15.0,1,34.5
2022-07-03,2022,ATP,wimbledon,grass,4th Round,Goffin D,Tiafoe F,winner,0.5789,1.88,0.0884,0.0251,8.44,1,7.42
2022-07-03,2022,ATP,wimbledon,grass,4th Round,Sinner J,Alcaraz C,winner,0.3901,3.41,0.3303,0.0343,15.0,1,36.15
2022-07-03,2022,ATP,wimbledon,grass,4th Round,Norrie C,Paul T,loser,0.4476,2.65,0.186,0.0282,14.18,0,-14.18
2022-07-03,2022,WTA,wimbledon,grass,4th Round,Bouzkova M,Garcia C,loser,0.5577,2.2,0.2269,0.0473,15.0,0,-15.0
2022-07-03,2022,WTA,wimbledon,grass,4th Round,Niemeier J,Watson H,loser,0.4544,2.65,0.2042,0.0309,15.0,0,-15.0
2022-07-04,2022,WTA,wimbledon,grass,4th Round,Rybakina E,Martic P,loser,0.4212,2.95,0.2426,0.0311,15.0,0,-15.0
2022-07-04,2022,WTA,wimbledon,grass,4th Round,Tomljanovic A,Cornet A,winner,0.5099,2.16,0.1014,0.0219,9.2,1,10.67
2022-07-04,2022,WTA,wimbledon,grass,4th Round,Halep S,Badosa P,loser,0.4019,3.4,0.3663,0.0382,15.0,0,-15.0
2022-07-05,2022,WTA,wimbledon,grass,Quarterfinals,Maria T,Niemeier J,winner,0.4644,2.56,0.189,0.0303,14.35,1,22.39
2022-07-05,2022,ATP,wimbledon,grass,Quarterfinals,Norrie C,Goffin D,loser,0.4469,3.06,0.3674,0.0446,15.0,0,-15.0
2022-07-06,2022,ATP,wimbledon,grass,Quarterfinals,Nadal R,Fritz T,loser,0.3907,3.0,0.1722,0.0215,13.36,0,-13.36
2022-07-06,2022,WTA,wimbledon,grass,Quarterfinals,Halep S,Anisimova A,loser,0.4202,3.22,0.3531,0.0398,15.0,0,-15.0
2022-07-06,2022,WTA,wimbledon,grass,Quarterfinals,Rybakina E,Tomljanovic A,loser,0.454,3.0,0.362,0.0452,15.0,0,-15.0
2022-07-09,2022,WTA,wimbledon,grass,The Final,Rybakina E,Jabeur O,winner,0.4244,2.57,0.0908,0.0145,8.57,1,13.46
2022-07-09,2022,WTA,wimbledon,grass,The Final,Rybakina E,Jabeur O,loser,0.5756,1.83,0.0533,0.0161,6.37,0,-6.37
2022-08-29,2022,ATP,usopen,hard,1st Round,Moutet C,Wawrinka S,loser,0.5184,2.12,0.0989,0.0221,9.05,0,-9.05
2022-08-29,2022,ATP,usopen,hard,1st Round,Borges N,Shelton B,winner,0.4423,3.15,0.3932,0.0457,15.0,1,32.25
2022-08-29,2022,ATP,usopen,hard,1st Round,Nava E,Millman J,winner,0.3836,3.6,0.3809,0.0366,15.0,1,39.0
2022-08-29,2022,ATP,usopen,hard,1st Round,Davidovich Fokina A,Nishioka Y,loser,0.4966,2.35,0.1671,0.0309,13.07,0,-13.07
2022-08-29,2022,WTA,usopen,hard,1st Round,Marino R,Frech M,loser,0.4838,2.3,0.1127,0.0217,9.86,0,-9.86
2022-08-29,2022,ATP,usopen,hard,1st Round,Garin C,Lehecka J,winner,0.5253,2.11,0.1084,0.0244,9.61,1,10.67
