season,date,home_team,away_team,y,dc_p_away,dc_p_draw,dc_p_home,elo_p_away,elo_p_draw,elo_p_home,ps_open_home,ps_open_draw,ps_open_away,ps_close_home,ps_close_draw,ps_close_away
2425,2024-10-05,Bochum,Wolfsburg,0,0.4161163195964715,0.2796171348318901,0.30426654557163835,0.35983843925822256,0.25386071466349847,0.38630084607827897,3.07,3.78,2.25,3.13,3.71,2.28
2425,2024-10-05,Leverkusen,Kiel,1,0.297,0.253,0.45,0.05962867335845264,0.05,0.8903713266415473,1.08,13.45,25.93,1.09,11.97,31.01
2425,2024-10-05,St Pauli,Mainz,0,0.297,0.253,0.45,0.3230900247882978,0.18861404837405626,0.48829592683764594,2.46,3.42,2.99,2.17,3.38,3.68
2425,2024-10-05,Union Berlin,Dortmund,2,0.4884581155623825,0.2665685619282185,0.24497332250939902,0.5452966916529691,0.15877945678323313,0.2959238515637977,3.43,3.52,2.18,3.77,3.6,2.06
2425,2024-10-05,Werder Bremen,Freiburg,0,0.31600630432257154,0.2833424022038646,0.4006512934735638,0.3110817671613869,0.1744044549985494,0.5145137778400637,2.67,3.61,2.62,2.75,3.46,2.67
2425,2024-10-06,Ein Frankfurt,Bayern Munich,1,0.5573429173192234,0.22309766702828157,0.21955941565249512,0.47577294669924675,0.19572345689713935,0.32850359640361393,5.72,4.85,1.52,5.64,4.79,1.55
2425,2024-10-06,Heidenheim,RB Leipzig,0,0.4876912153604327,0.26527085066851297,0.2470379339710544,0.5225626489485546,0.1702136787934438,0.30722367225800157,4.77,4.18,1.7,5.18,4.04,1.69
2425,2024-10-06,Stuttgart,Hoffenheim,1,0.2346917470230906,0.23247418125715683,0.5328340717197525,0.1490223721045349,0.06359625810195109,0.7873813697935141,1.3,6.4,8.25,1.32,6.3,8.55
2425,2024-10-18,Dortmund,St Pauli,2,0.297,0.253,0.45,0.12421848030996695,0.052216503406978455,0.8235650162830546,1.31,5.95,10.18,1.3,5.85,10.67
2425,2024-10-19,Bayern Munich,Stuttgart,2,0.12182486551704313,0.17164346982478634,0.7065316646581705,0.22214711776694268,0.10282871956281468,0.6750241626702426,1.36,5.88,7.55,1.3,6.28,9.55
2425,2024-10-19,Freiburg,Augsburg,2,0.21752986577377365,0.26471728582631204,0.5177528483999143,0.21897188519421787,0.1008869464106348,0.6801411683951474,1.74,3.87,4.93,1.69,4.01,5.3
